Created_At,Entities,Id,Language,Place,Source,Text,Username
Mon Sep 23 21:55:57 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1176253897633144835', 'indices': [117, 140], 'url': 'https://t.co/IC85F5pn21'}], 'user_mentions': [{'id': 917499615905177600, 'id_str': '917499615905177600', 'indices': [0, 14], 'name': 'Wael El Haddad', 'screen_name': 'WaelElHaddad1'}, {'id': 86700165, 'id_str': '86700165', 'indices': [15, 28], 'name': 'LM-7', 'screen_name': 'LunarModule7'}, {'id': 1343095100, 'id_str': '1343095100', 'indices': [29, 44], 'name': 'Sophie Sparkes', 'screen_name': 'sophie_sparkes'}, {'id': 3958405758, 'id_str': '3958405758', 'indices': [45, 55], 'name': 'Eva Murray', 'screen_name': 'TriMyData'}, {'id': 79278502, 'id_str': '79278502', 'indices': [56, 63], 'name': 'Data SF', 'screen_name': 'DataSF'}, {'id': 1682880740, 'id_str': '1682880740', 'indices': [64, 74], 'name': 'The Information Lab', 'screen_name': 'infolabUK'}]}",1176253897633144835,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@WaelElHaddad1 @LunarModule7 @sophie_sparkes @TriMyData @DataSF @infolabUK There is probably more than one reason p… https://t.co/IC85F5pn21,Andy Kriebel
Mon Sep 23 18:00:28 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [], 'user_mentions': [{'id': 1133421394983817216, 'id_str': '1133421394983817216', 'indices': [0, 6], 'name': 'VizDataFM', 'screen_name': 'VizFm'}, {'id': 3958405758, 'id_str': '3958405758', 'indices': [7, 17], 'name': 'Eva Murray', 'screen_name': 'TriMyData'}, {'id': 519769200, 'id_str': '519769200', 'indices': [18, 32], 'name': 'Tableau Public', 'screen_name': 'tableaupublic'}]}",1176194637335343105,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@VizFm @TriMyData @tableaupublic No. Get rid of the lollipop and make it a bar.,Andy Kriebel
Mon Sep 23 17:57:49 +0000 2019,"{'hashtags': [{'indices': [62, 70], 'text': 'ironviz'}], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1176193970831073282', 'indices': [110, 133], 'url': 'https://t.co/jRsz3gTUFz'}], 'user_mentions': [{'id': 974133252888907776, 'id_str': '974133252888907776', 'indices': [30, 40], 'name': 'Hesham Eissa', 'screen_name': 'VizSaiyan'}]}",1176193970831073282,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I am so ridiculously proud of @VizSaiyan for winning the last #ironviz feeder. He worked so hard to get into… https://t.co/jRsz3gTUFz,Andy Kriebel
Mon Sep 23 16:55:01 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [], 'user_mentions': [{'id': 1133421394983817216, 'id_str': '1133421394983817216', 'indices': [0, 6], 'name': 'VizDataFM', 'screen_name': 'VizFm'}, {'id': 3958405758, 'id_str': '3958405758', 'indices': [7, 17], 'name': 'Eva Murray', 'screen_name': 'TriMyData'}, {'id': 519769200, 'id_str': '519769200', 'indices': [18, 32], 'name': 'Tableau Public', 'screen_name': 'tableaupublic'}]}",1176178162960654336,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@VizFm @TriMyData @tableaupublic I bet that barbell chart would be much better as a bar chart.,Andy Kriebel
Mon Sep 23 16:54:28 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [], 'user_mentions': [{'id': 156627255, 'id_str': '156627255', 'indices': [0, 12], 'name': 'Alex Avallone', 'screen_name': 'alepoptosis'}, {'id': 86700165, 'id_str': '86700165', 'indices': [13, 26], 'name': 'LM-7', 'screen_name': 'LunarModule7'}, {'id': 1343095100, 'id_str': '1343095100', 'indices': [27, 42], 'name': 'Sophie Sparkes', 'screen_name': 'sophie_sparkes'}, {'id': 3958405758, 'id_str': '3958405758', 'indices': [43, 53], 'name': 'Eva Murray', 'screen_name': 'TriMyData'}, {'id': 79278502, 'id_str': '79278502', 'indices': [54, 61], 'name': 'Data SF', 'screen_name': 'DataSF'}, {'id': 1682880740, 'id_str': '1682880740', 'indices': [62, 72], 'name': 'The Information Lab', 'screen_name': 'infolabUK'}]}",1176178025479778305,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@alepoptosis @LunarModule7 @sophie_sparkes @TriMyData @DataSF @infolabUK I show in the video how to clean the T/F up and simplify the data.,Andy Kriebel
Mon Sep 23 16:53:43 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [], 'user_mentions': [{'id': 1155935018809724928, 'id_str': '1155935018809724928', 'indices': [0, 12], 'name': 'Timothy Hong', 'screen_name': 'TimothyHong'}, {'id': 86700165, 'id_str': '86700165', 'indices': [13, 26], 'name': 'LM-7', 'screen_name': 'LunarModule7'}, {'id': 1343095100, 'id_str': '1343095100', 'indices': [27, 42], 'name': 'Sophie Sparkes', 'screen_name': 'sophie_sparkes'}, {'id': 3958405758, 'id_str': '3958405758', 'indices': [43, 53], 'name': 'Eva Murray', 'screen_name': 'TriMyData'}, {'id': 79278502, 'id_str': '79278502', 'indices': [54, 61], 'name': 'Data SF', 'screen_name': 'DataSF'}, {'id': 1682880740, 'id_str': '1682880740', 'indices': [62, 72], 'name': 'The Information Lab', 'screen_name': 'infolabUK'}]}",1176177836035645441,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@TimothyHong @LunarModule7 @sophie_sparkes @TriMyData @DataSF @infolabUK Yup! Same process. :-),Andy Kriebel
Mon Sep 23 16:28:10 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [], 'user_mentions': [{'id': 14757554, 'id_str': '14757554', 'indices': [0, 13], 'name': 'Matt Francis', 'screen_name': 'Matt_Francis'}, {'id': 1343095100, 'id_str': '1343095100', 'indices': [14, 29], 'name': 'Sophie Sparkes', 'screen_name': 'sophie_sparkes'}]}",1176171407811776512,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@Matt_Francis @sophie_sparkes Aw shucks!,Andy Kriebel
Mon Sep 23 16:27:41 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [], 'user_mentions': [{'id': 1097892089734393856, 'id_str': '1097892089734393856', 'indices': [0, 8], 'name': 'Ash Shih', 'screen_name': 'AshShih'}, {'id': 3958405758, 'id_str': '3958405758', 'indices': [9, 19], 'name': 'Eva Murray', 'screen_name': 'TriMyData'}, {'id': 3254807333, 'id_str': '3254807333', 'indices': [20, 35], 'name': 'Sarah Bartlett', 'screen_name': 'sarahlovesdata'}, {'id': 519769200, 'id_str': '519769200', 'indices': [36, 50], 'name': 'Tableau Public', 'screen_name': 'tableaupublic'}, {'id': 14792516, 'id_str': '14792516', 'indices': [51, 59], 'name': 'Tableau Software', 'screen_name': 'tableau'}, {'id': 79278502, 'id_str': '79278502', 'indices': [60, 67], 'name': 'Data SF', 'screen_name': 'DataSF'}]}",1176171287531741184,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@AshShih @TriMyData @sarahlovesdata @tableaupublic @tableau @DataSF I went for grey as well. Nice work!,Andy Kriebel
Mon Sep 23 16:26:54 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [], 'user_mentions': [{'id': 2188278192, 'id_str': '2188278192', 'indices': [0, 12], 'name': 'Pablo Gomez', 'screen_name': 'PabloLGomez'}]}",1176171087308185603,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@PabloLGomez Thanks for tuning in!,Andy Kriebel
Mon Sep 23 16:26:45 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [], 'user_mentions': [{'id': 1149378147399479298, 'id_str': '1149378147399479298', 'indices': [0, 14], 'name': 'Maria Brock', 'screen_name': 'vizzingbrocks'}]}",1176171052818468869,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@vizzingbrocks OMG that would kill me :-),Andy Kriebel
Mon Sep 23 16:25:04 +0000 2019,"{'hashtags': [], 'media': [{'display_url': 'pic.twitter.com/XjgvhqPoTO', 'expanded_url': 'https://twitter.com/VizWizBI/status/1176170625746051074/photo/1', 'id': 1176170618905071616, 'id_str': '1176170618905071616', 'indices': [113, 136], 'media_url': 'http://pbs.twimg.com/media/EFKY8j8WkAAONMa.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EFKY8j8WkAAONMa.jpg', 'sizes': {'large': {'h': 1160, 'resize': 'fit', 'w': 2048}, 'medium': {'h': 680, 'resize': 'fit', 'w': 1200}, 'small': {'h': 385, 'resize': 'fit', 'w': 680}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}}, 'type': 'photo', 'url': 'https://t.co/XjgvhqPoTO'}], 'symbols': [], 'urls': [], 'user_mentions': [{'id': 86700165, 'id_str': '86700165', 'indices': [0, 13], 'name': 'LM-7', 'screen_name': 'LunarModule7'}, {'id': 1343095100, 'id_str': '1343095100', 'indices': [14, 29], 'name': 'Sophie Sparkes', 'screen_name': 'sophie_sparkes'}, {'id': 3958405758, 'id_str': '3958405758', 'indices': [30, 40], 'name': 'Eva Murray', 'screen_name': 'TriMyData'}, {'id': 79278502, 'id_str': '79278502', 'indices': [41, 48], 'name': 'Data SF', 'screen_name': 'DataSF'}, {'id': 1682880740, 'id_str': '1682880740', 'indices': [49, 59], 'name': 'The Information Lab', 'screen_name': 'infolabUK'}, {'id': 3087499059, 'id_str': '3087499059', 'indices': [97, 112], 'name': 'Pamela Germain', 'screen_name': 'PamelaAGermain'}]}",1176170625746051074,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@LunarModule7 @sophie_sparkes @TriMyData @DataSF @infolabUK Title updated based on feedback from @PamelaAGermain https://t.co/XjgvhqPoTO,Andy Kriebel
Mon Sep 23 16:21:20 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [], 'user_mentions': [{'id': 3087499059, 'id_str': '3087499059', 'indices': [0, 15], 'name': 'Pamela Germain', 'screen_name': 'PamelaAGermain'}, {'id': 86700165, 'id_str': '86700165', 'indices': [16, 29], 'name': 'LM-7', 'screen_name': 'LunarModule7'}, {'id': 1343095100, 'id_str': '1343095100', 'indices': [30, 45], 'name': 'Sophie Sparkes', 'screen_name': 'sophie_sparkes'}, {'id': 3958405758, 'id_str': '3958405758', 'indices': [46, 56], 'name': 'Eva Murray', 'screen_name': 'TriMyData'}, {'id': 79278502, 'id_str': '79278502', 'indices': [57, 64], 'name': 'Data SF', 'screen_name': 'DataSF'}, {'id': 1682880740, 'id_str': '1682880740', 'indices': [65, 75], 'name': 'The Information Lab', 'screen_name': 'infolabUK'}]}",1176169689854160896,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@PamelaAGermain @LunarModule7 @sophie_sparkes @TriMyData @DataSF @infolabUK Ah good shout!,Andy Kriebel
Mon Sep 23 16:21:04 +0000 2019,"{'hashtags': [{'indices': [71, 86], 'text': 'MakeoverMonday'}], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1176169619524116480', 'indices': [117, 140], 'url': 'https://t.co/fPjJ44GC87'}], 'user_mentions': [{'id': 86700165, 'id_str': '86700165', 'indices': [0, 13], 'name': 'LM-7', 'screen_name': 'LunarModule7'}, {'id': 1343095100, 'id_str': '1343095100', 'indices': [14, 29], 'name': 'Sophie Sparkes', 'screen_name': 'sophie_sparkes'}, {'id': 3958405758, 'id_str': '3958405758', 'indices': [30, 40], 'name': 'Eva Murray', 'screen_name': 'TriMyData'}, {'id': 79278502, 'id_str': '79278502', 'indices': [41, 48], 'name': 'Data SF', 'screen_name': 'DataSF'}, {'id': 1682880740, 'id_str': '1682880740', 'indices': [49, 59], 'name': 'The Information Lab', 'screen_name': 'infolabUK'}]}",1176169619524116480,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@LunarModule7 @sophie_sparkes @TriMyData @DataSF @infolabUK BLOG POST: #MakeoverMonday Week 39 - Are tenants in coo… https://t.co/fPjJ44GC87,Andy Kriebel
Mon Sep 23 16:04:55 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1176165558775156737', 'indices': [107, 130], 'url': 'https://t.co/fbtaSRbSrn'}], 'user_mentions': []}",1176165558775156737,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",That was tough! It's hard to viz while you're being watched. Thanks for everyone that tuned in. Here's my… https://t.co/fbtaSRbSrn,Andy Kriebel
Mon Sep 23 14:24:58 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [], 'user_mentions': [{'id': 919316401084563456, 'id_str': '919316401084563456', 'indices': [0, 13], 'name': ""Regis O'Connor"", 'screen_name': 'RegisOconnor'}, {'id': 3958405758, 'id_str': '3958405758', 'indices': [14, 24], 'name': 'Eva Murray', 'screen_name': 'TriMyData'}, {'id': 3254807333, 'id_str': '3254807333', 'indices': [25, 40], 'name': 'Sarah Bartlett', 'screen_name': 'sarahlovesdata'}, {'id': 519769200, 'id_str': '519769200', 'indices': [41, 55], 'name': 'Tableau Public', 'screen_name': 'tableaupublic'}, {'id': 79278502, 'id_str': '79278502', 'indices': [56, 63], 'name': 'Data SF', 'screen_name': 'DataSF'}]}",1176140402774220806,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@RegisOconnor @TriMyData @sarahlovesdata @tableaupublic @DataSF I like it!,Andy Kriebel
Mon Sep 23 14:16:20 +0000 2019,"{'hashtags': [{'indices': [20, 35], 'text': 'MakeoverMonday'}, {'indices': [36, 47], 'text': 'WatchMeViz'}], 'symbols': [], 'urls': [{'display_url': 'bit.ly/mmweek39', 'expanded_url': 'http://bit.ly/mmweek39', 'indices': [66, 89], 'url': 'https://t.co/gvbv5hUiim'}], 'user_mentions': []}",1176138231341080577,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",15 minutes until my #MakeoverMonday #WatchMeViz webinar. Join me! https://t.co/gvbv5hUiim,Andy Kriebel
Mon Sep 23 10:39:52 +0000 2019,"{'hashtags': [{'indices': [0, 21], 'text': 'WorkoutWednesday2019'}], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1176083753522872320', 'indices': [117, 140], 'url': 'https://t.co/bSktBzWVPm'}], 'user_mentions': [{'id': 705959372082425857, 'id_str': '705959372082425857', 'indices': [79, 91], 'name': 'Ann Jackson', 'screen_name': 'AnnUJackson'}]}",1176083753522872320,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#WorkoutWednesday2019 Week 14 - Dynamic Highlight and Comparison • Not too bad @AnnUJackson other than the fiddly c… https://t.co/bSktBzWVPm,Andy Kriebel
Mon Sep 23 08:41:42 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'bit.ly/mmweek39', 'expanded_url': 'http://bit.ly/mmweek39', 'indices': [69, 92], 'url': 'https://t.co/gvbv5hUiim'}], 'user_mentions': [{'id': 2188278192, 'id_str': '2188278192', 'indices': [0, 12], 'name': 'Pablo Gomez', 'screen_name': 'PabloLGomez'}]}",1176054015865630721,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@PabloLGomez Join via this link instead (I messed up the first one). https://t.co/gvbv5hUiim,Andy Kriebel
Mon Sep 23 08:41:10 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'bit.ly/mmweek39', 'expanded_url': 'http://bit.ly/mmweek39', 'indices': [42, 65], 'url': 'https://t.co/gvbv5hUiim'}], 'user_mentions': [{'id': 1867313599, 'id_str': '1867313599', 'indices': [0, 8], 'name': 'Kim', 'screen_name': '1299Kim'}, {'id': 79278502, 'id_str': '79278502', 'indices': [9, 16], 'name': 'Data SF', 'screen_name': 'DataSF'}, {'id': 3958405758, 'id_str': '3958405758', 'indices': [17, 27], 'name': 'Eva Murray', 'screen_name': 'TriMyData'}]}",1176053885041041415,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@1299Kim @DataSF @TriMyData Use this link https://t.co/gvbv5hUiim,Andy Kriebel
Mon Sep 23 08:40:57 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1176053830729043968', 'indices': [117, 140], 'url': 'https://t.co/EpTfEkwKxW'}], 'user_mentions': [{'id': 919316401084563456, 'id_str': '919316401084563456', 'indices': [0, 13], 'name': ""Regis O'Connor"", 'screen_name': 'RegisOconnor'}, {'id': 3958405758, 'id_str': '3958405758', 'indices': [14, 24], 'name': 'Eva Murray', 'screen_name': 'TriMyData'}, {'id': 3254807333, 'id_str': '3254807333', 'indices': [25, 40], 'name': 'Sarah Bartlett', 'screen_name': 'sarahlovesdata'}, {'id': 519769200, 'id_str': '519769200', 'indices': [41, 55], 'name': 'Tableau Public', 'screen_name': 'tableaupublic'}, {'id': 79278502, 'id_str': '79278502', 'indices': [56, 63], 'name': 'Data SF', 'screen_name': 'DataSF'}]}",1176053830729043968,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@RegisOconnor @TriMyData @sarahlovesdata @tableaupublic @DataSF I wonder what this would look like if you sorted it… https://t.co/EpTfEkwKxW,Andy Kriebel
Mon Sep 23 08:39:39 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1176053503820750848', 'indices': [116, 139], 'url': 'https://t.co/MAhjVWfPQE'}], 'user_mentions': [{'id': 18378364, 'id_str': '18378364', 'indices': [0, 15], 'name': 'michaelangeles', 'screen_name': 'michaelangeles'}, {'id': 79278502, 'id_str': '79278502', 'indices': [16, 23], 'name': 'Data SF', 'screen_name': 'DataSF'}, {'id': 3958405758, 'id_str': '3958405758', 'indices': [24, 34], 'name': 'Eva Murray', 'screen_name': 'TriMyData'}, {'id': 1682880740, 'id_str': '1682880740', 'indices': [75, 85], 'name': 'The Information Lab', 'screen_name': 'infolabUK'}]}",1176053503820750848,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@michaelangeles @DataSF @TriMyData Yes. I'll tweet it out. It'll be on the @infolabUK YouTube channel and I'll add… https://t.co/MAhjVWfPQE,Andy Kriebel
Mon Sep 23 08:38:51 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [], 'user_mentions': [{'id': 86700165, 'id_str': '86700165', 'indices': [0, 13], 'name': 'LM-7', 'screen_name': 'LunarModule7'}, {'id': 3958405758, 'id_str': '3958405758', 'indices': [14, 24], 'name': 'Eva Murray', 'screen_name': 'TriMyData'}]}",1176053301881819139,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@LunarModule7 @TriMyData I love the red bar chart across the top!,Andy Kriebel
Mon Sep 23 08:38:10 +0000 2019,"{'hashtags': [{'indices': [54, 69], 'text': 'MakeoverMonday'}], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1176053128615084034', 'indices': [117, 140], 'url': 'https://t.co/YiFzPt9fSx'}], 'user_mentions': []}",1176053128615084034,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Join me at 3PM BST today as I live stream building my #MakeoverMonday week 39 viz about San Francisco evictions. I'… https://t.co/YiFzPt9fSx,Andy Kriebel
Mon Sep 23 08:35:16 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [], 'user_mentions': [{'id': 872493940771041280, 'id_str': '872493940771041280', 'indices': [0, 16], 'name': 'Natalia Miteva', 'screen_name': 'nataliatamiteva'}, {'id': 16528607, 'id_str': '16528607', 'indices': [17, 25], 'name': 'Alteryx', 'screen_name': 'alteryx'}]}",1176052396604166144,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@nataliatamiteva @alteryx Congrats!!,Andy Kriebel
Sun Sep 22 15:40:00 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'youtu.be/iDhNdbaUgHk', 'expanded_url': 'https://youtu.be/iDhNdbaUgHk', 'indices': [51, 74], 'url': 'https://t.co/KMxLljFQpi'}], 'user_mentions': []}",1175796898441105408,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here’s the direct link to the YouTube live stream. https://t.co/KMxLljFQpi,Andy Kriebel
